YEAR	MONTH	DAY	HOUR	MINUTE	SECOND	FOCAL_DEPTH	EQ_PRIMARY	EQ_MAG_MS	EQ_MAG_MB	INTENSITY	COUNTRY	LOCATION_NAME	LATITUDE	LONGITUDE	REGION_CODE	DEATHS	MISSING	INJURIES	DAMAGE_MILLIONS_DOLLARS	HOUSES_DESTROYED	HOUSES_DAMAGED
2013	9	28	7	34	45	12	6.8				PAKISTAN	PAKISTAN: AWARAN	27.183	65.505	60	22		50			
1993	6	18	11	52	54.8	20	6.6	6.6	6.2		KERMADEC ISLANDS (NEW ZEALAND)	KERMADEC ISLANDS	-28.886	-176.819	170						
2013	10	15	0	12	5	19	7.1			7	PHILIPPINES	"PHILIPPINES:  BOHOL, CEBU, SIQUIJOR IS"	9.88	124.117	170	222	8	976	51.8		
2013	10	12	13	11	35	40	6.6			7	GREECE	GREECE:  CRETE:  CHANIA	35.514	23.252	130			1			
2013	10	22	5	40	1	10	5.5			5	INDONESIA	INDONESIA:  BANDA ACEH	5.103	95.971	60	1		2			160
2013	10	25	17	10	    	10	7.1			4	JAPAN	JAPAN:  HONSHU:  E COAST	37.2	144.6	30			1			
2013	11	17	9	4	53	10	7.7				ANTARCTICA	SCOTIA SEA:  SOUTH ORKNEY ISLANDS	-60.274	-46.401	20						
2013	11	28	13	51	51	4	5.7			4	IRAN	IRAN:  BORAZJAN	29.275	51.313	140	8		200		250	
2014	1	2	3	13	57	8	5.3				IRAN	IRAN:  BASTAK	27.15	54.448	140	1		30			
2014	1	20	2	52	35	28	6.1			7	NEW ZEALAND	"NEW ZEALAND: WELLINGTON, MANAWATU-WANGANUI"	-40.66	175.814	170						
2014	1	13	4	1	24	20	6.4			5	USA TERRITORY	PUERTO RICO	19.043	-66.81	90						
2014	1	26	13	55	21	8	6.1			7	GREECE	GREECE:  KEFALONIA	38.208	20.453	130			6	178		
2014	1	25	5	14	51	66	6.1			5	INDONESIA	INDONESIA:  JAVA:  BANYUMAS	-7.986	109.265	60					1	
2014	2	3	3	8	29	4	6			3	GREECE	GREECE:  KEFALONIA:  LIXOURION	38.244	20.379	130			16			
2014	2	2	14	26	51	10	5.3		5.3		IRAN	IRAN:  GOHARAN	26.589	57.741	140						
2014	2	12	9	19	6	10	6.9				CHINA	CHINA:  XINJIANG PROVINCE:  YUTIAN	35.905	82.586	40					67	1001
2014	2	26	0	1	29	1	4.5				AUSTRALIA	AUSTRALIA:  KALGOORLIE	-30.686	121.332	60						
2014	3	16	21	16	    	21	6.7			6	CHILE	CHILE:  IQUIQUE	-19.965	-70.814	160						
2014	4	1	23	46	26	25	8.2			8	CHILE	"CHILE:  NORTHERN:  IQUIQUE, ALTO HOSPICIO"	-19.61	-70.769	160	7			100		2600
2014	4	3	2	43	11	22	7.7			8	CHILE	CHILE:  NORTHERN:  IQUIQUE	-20.571	-70.493	160						
2014	4	4	22	40	44	25	5.4		5.4		CHINA	CHINA:  YUNNAN PROVINCE:  XILUODU	28.174	103.619	30			21		75	2700
2014	3	29	4	10	12	4	5.1			6	USA	"CALIFORNIA:  LA HABRA, BREA, FULLERTON"	33.863	-117.835	150				10.8		20
2014	4	10	23	27	6	13	6.1				NICARAGUA	"NICARAGUA:  NAGAROTE, MANAGUA"	12.403	-86.378	100	2		250	3	168	2210
2014	4	12	20	14	3	23	7.6				SOLOMON ISLANDS	SOLOMON ISLANDS	-11.27	162.148	170						
2014	4	13	12	36	23	39	7.4				SOLOMON ISLANDS	SOLOMON ISLANDS	-11.463	162.051	170						
2014	4	14	5	7	12	10	5.2				NICARAGUA	"NICARAGUA:  MANAGUA, CIUDAD SANDINO"	12.151	-86.281	100					7	
2014	3	13	17	7	17	79	6.3			5	JAPAN	JAPAN:  SOUTHWESTERN	33.684	131.825	30			18			
2014	4	18	14	28	32	24	7.2			6	MEXICO	MEXICO:  GUERRERO; MEXICO CITY	17.397	-100.972	150						127
2014	4	19	13	29	21	43	7.5				PAPUA NEW GUINEA	PAPUA NEW GUINEA:  SOLOMON SEA	-6.755	155.024	170						
2014	5	5	11	8	42	6	6.1			5	THAILAND	THAILAND:  CHIANG RAI	19.656	99.67	60	1		32	62	20	
2014	5	8	22	52	23	15	4.5				PAKISTAN	PAKISTAN:  NAWABSHAH	26.387	68.358	60	2		70			
2014	5	8	17	1	21	17	6.4			5	MEXICO	MEXICO:  TECPAN	17.235	-100.746	150						
2014	5	24	9	25	5	23	6.9			6	GREECE	"GREECE, TURKEY"	40.24	25.33	130	3		266	450		
2014	5	30	1	20	17	10	5.9				CHINA	CHINA:  YUNNAN PROVINCE:  YINGJIANG	25	97.845	30			45		3390	18000
2014	5	19	0	59	6	10	5			4	ALBANIA	ALBANIA:  BELSH	41.115	19.777	130						
2014	5	17	16	46	4	5	3.6			4	GERMANY	GERMANY:  HESSE	49.799	8.69	120				1.36		70
2014	6	23	20	53	7	109	7.9				USA	ALASKA:  ALEUTIAN ISLANDS	51.849	178.735	150						
2014	6	23	19	20	34	20	6.9				NEW ZEALAND	NEW ZEALAND:  SSE OF RAOUL ISLAND	-29.977	-177.725	170						
2014	7	7	11	23	7	67	6.9			5	MEXICO	MEXICO; GUATEMALA:  SAN MARCOS	14.728	-92.578	150	3		33			50
2014	8	1	4	11	4	30	5.5			6	ALGERIA	ALGERIA:  ALGIERS	36.841	3.301	15	6		420			
2014	7	29	10	46	7	107	6.3			5	MEXICO	MEXICO:  OAXACA	17.682	-95.653	150	1		1			
2014	7	11	19	23	22	20	6.5			5	JAPAN	JAPAN:  SANRIKU	37.005	142.453	30			3			
2014	8	3	8	30	57	12	6.2				CHINA	"CHINA:  YUNNAN:  LUDIAN:   LONGTOUSHAN, ZHAOTONG"	27.189	103.409	30	615	114	3143		25800	160400
2014	7	25	10	55	12	10	6.1			4	USA	ALASKA:  SOUTHEASTERN	58.306	-136.96	150						
1994	6	4	0	57	50.6	11	6.5	6.3	6		INDONESIA	INDONESIA:  JAVA	-10.777	113.366	170						
2014	8	5	10	23	38	5	5.5			6	SOUTH AFRICA	SOUTH AFRICA:  ORKNEY	-26.99	26.705	10	1		17		13	1433
2014	8	24	10	20	6	11	6.1			8	USA	"CALIFORNIA:  NAPA, VALLEJO"	38.216	-122.312	150	1		257	700	160	1034
2014	8	18	2	32	2	6	6.2			3	IRAN	IRAN:  ILAM PROVINCE:  ABDANAN	32.663	47.673	140			330		2700	17000
2014	8	16	22	8	4	10	5			2	CHINA	CHINA:  YUNNAN PROVINCE:  YONGSHAN	28.125	103.546	30			6			337
2014	8	12	19	58	13	12	5.1			5	ECUADOR	ECUADOR:  QUITO	-0.018	-78.322	160	2		8			89
2008	8	26	8	7	8.5	10	5		5		ATLANTIC OCEAN	ATLANTIC OCEAN:  SOUTH	-52.533	26.417	70						
2014	10	9	2	14	44	17	7				CHILE	CHILE: EASTER ISLAND REGION	-32.108	-110.811	160						
2014	10	7	13	50	12	9	6.1				CHINA	CHINA:   YUNNAN PROVINCE:  YONGPING	23.383	100.47	30	1		323			
2014	9	20	4	26	52	26	5.2		5.2	5	PHILIPPINES	PHILIPPINES:  BARANGAY LUAYON	6.864	125.233	170			1		15	67
2014	9	28	2	35	19	10	5.1			7	PERU	PERU:  PARURO PROVINCE	-13.843	-71.695	160	8		6		106	
2014	11	15	2	32	12	45	7.1			5	INDONESIA	INDONESIA:  N. MOLUCCAS ISLANDS	1.893	126.522	170						
2014	11	22	8	55	58	9	5.9			3	CHINA	CHINA:  SICHUAN PROVINCE:  GARZE	30.34	101.737	30	5		65		30	27400
2014	11	22	13	8	42	9	6.2			9	JAPAN	"JAPAN:  NAGANO:  HAKUBA, OTARI"	36.641	137.888	30			45		50	
2015	2	26	21	59	14	30	5.4		5.4	4	PAKISTAN	PAKISTAN:  BATTAGRAM	34.671	73.278	60			5			2
2015	2	22	6	43	14	12	5.1		5.1		CHINA	CHINA:  XINJIANG PROVINCE:  SHAWAN	44.133	85.568	40				14.65		1728
2015	2	21	21	21	8	7	3.6				BOSNIA-HERZEGOVINA	BALKANS NW:  BOSNIA-HERZEGOVINA:	44.534	18.934	130	4		1			
2015	2	20	22	37	28	10	4.5		4.5		CHINA	CHINA:  YUNNAN PROVINCE	23.01	101.755	30						276
2014	12	6	10	20	52	10	5.6				CHINA	CHINA:  YUNNAN PROVINCE:  YONGPING	23.358	100.533	30	1		15		434	17000
2015	2	16	23	6	27	23	6.7			4	JAPAN	JAPAN:  HONSHU	39.856	142.881	30						
2015	3	14	6	14	38	10	4.6		4.6		CHINA	CHINA:  ANHUI PROVINCE:  FUYANG	33.15	115.8	30	2		13		155	11079
2015	3	29	23	48	1	41	7.5			6	PAPUA NEW GUINEA	PAPUA NEW GUINEA	-4.729	152.562	170						
2015	4	25	6	12	35	8	7.8			8	NEPAL	NEPAL:   KATHMANDU; INDIA; CHINA; BANGLADESH	28.231	84.731	60	8200	366	17866	10000	299588	269107
2015	2	19	13	19	21	10	6.4			5	VANUATU	VANUATU ISLANDS	-16.431	168.148	170						
2015	4	20	1	42	38	29	6.4			4	TAIWAN	TAIWAN:  TAIPEI	24.203	122.316	30	1		1			19
2015	3	8	20	47	4	20	4.4			4	SERBIA	BALKANS NW: SERBIA:  KOSJERIC	44.088	19.861	130						100
2015	5	5	1	44	38	55	7.5				PAPUA NEW GUINEA	PAPUA NEW GUINEA	-5.462	151.875	170						
2015	5	2	16	51	39	10	5.7				JAPAN	JAPAN:  HONSHU:  S. OF	31.529	140.213	30						
2015	5	12	7	6	13	15	7.3			7	NEPAL	NEPAL:   DOLAKHA	27.809	86.066	60	117		2800			
2015	5	30	11	23	11	664	7.8			6	JAPAN	JAPAN:  BONIN ISLANDS [CHICHIJIMA ISLAND]	27.839	140.493	30			12			
2015	7	24	20	59	12	17	5.1			5	PAKISTAN	PAKISTAN:  ABBOTTABAD	33.856	73.193	60	3		1		3	
2015	7	18	2	28	22	11	7			8	SOLOMON ISLANDS	SOLOMON ISLANDS	-10.401	165.141	170						
2015	7	10	4	12	54	12	6.7				SOLOMON ISLANDS	SOLOMON ISLANDS	-9.307	158.403	170						
2015	8	7	1	25	54	11	5.8			4	RWANDA	RWANDA:  BUKAVU	-2.141	28.897	10	3		30			
2015	7	27	21	42	11	48	7			5	INDONESIA	INDONESIA:  PAPUA	-2.629	138.528	170	1				1	6
2015	7	29	0	11	6	12	5.9			3	PANAMA	COLOMBIA-PANAMA:  COLOMBIA:  UNGUIA	8.231	-77.315	100			6			45
2015	6	4	23	16	31	10	6			6	MALAYSIA	"MALAYSIA:  SABAH:  LAHAD,DATU,KANAK"	5.987	116.541	170	18					23
2015	7	3	1	7	1	10	6.4				CHINA	CHINA:  S. XINJIANG:  HOTAN	37.6	78.2	40	3		263		3000	
2015	6	28	1	5	56	26	5.3				INDIA	INDIA:  KOKRAJHAR	26.638	90.41	60			2			
2015	9	16	22	55	26	22	8.3			9	CHILE	CHILE:  CENTRAL	-31.573	-71.674	160	7	1	14	600	2305	10044
2015	7	27	4	49	    	23	6.9				USA	ALASKA	52.214	-169.399	150						
2015	9	24	15	53	    	10	6.6			5	INDONESIA	INDONESIA:  SORONG	-0.59	131.27	170			62			260
2015	10	26	9	9	56	231	7.5			7	AFGHANISTAN	AFGHANISTAN: HINDU KUSH	36.524	70.368	40	399		1770	109	29230	79893
2015	10	17	11	33	    	33	5.8			7	ARGENTINA	ARGENTINA:  GALPON	-25.442	-64.632	160	2		30		15	
2015	11	7	6	58	30	14	5.3				VENEZUELA	VENEZUELA:  MERIDA	8.477	-71.365	160	1				33	83
2015	11	11	1	54	37	10	6.9			7	CHILE	CHILE:  LA SERENA	-29.439	-72.105	160						
2015	11	13	20	51	3	12	6.7			4	JAPAN	JAPAN:  KYUSYU ISLAND	31.001	128.873	30						
2015	11	17	7	10	3	11	6.5				GREECE	"GREECE:  LEFKADA, KEFALONIA, ITHACA"	38.67	20.6	130	2		4		1	
2015	11	24	22	50	    	606	7.6			4	PERU	PERU-BRAZIL	-10.07	-70.98	160						
2015	11	24	22	45	    	636	7.6			4	PERU	PERU-BRAZIL	-10.77	-71.41	160						
2015	12	7	7	51	35	22	7.2			3	TAJIKISTAN	TAJIKISTAN	38.211	72.78	40	2			5	500	
2015	12	25	19	14	19	206	6.3			5	AFGHANISTAN	AFGHANISTAN; PAKISTAN	36.494	71.126	40	4		97			
2016	1	3	23	5	27	55	6.7			7	INDIA	INDIA:  IMPAHL	24.804	93.651	60	13		100			
2016	1	16	23	22	4	4	5.6			3	INDONESIA	"INDONESIA: MALUKU:  BURU, AMBALAU ISLAND"	-3.873	127.229	170	1		22			230
2016	1	24	10	30	56	126	7.1			6	USA	ALASKA:  KENAI	59.658	-153.452	150					4	
2016	1	25	4	23	13	12	6.3			6	MOROCCO	MOROCCO:  MELILLA	35.649	-3.682	15	1		26			
2016	2	5	19	57	6	10	6.4			7	TAIWAN	TAIWAN:  TAINAN	22.97	120.46	30	117		525			
2016	3	2	12	49	11	24	7.8			5	INDONESIA	INDONESIA: SUMATRA:	-4.952	94.33	60						
2016	4	16	23	58	36	21	7.8				ECUADOR	"ECUADOR:  NEAR WEST COAST: MANABI, ESMERALDAS"	0.382	-79.922	160	663	9	6274	3300	6998	29672
2016	4	15	16	25	6	10	7				JAPAN	"JAPAN:  KUMAMOTO, OITA"	32.782	130.726	30	50		1500	4600	80000	
2016	5	11	1	15	47	10	5.5				CHINA	CHINA:  TIBET (XIZANG PROVINCE)	32.038	94.987	40			60			
2016	4	28	19	33	24	27	7				VANUATU	VANUATU ISLANDS	-16.074	167.393	170						
2016	5	18	16	46	11	31	6.8				ECUADOR	ECUADOR:  MANABI PROVINCE	0.465	-79.641	160	1		162			32
2013	4	10	19	14	2	4	5.4		5.4		HONDURAS	HONDURAS: ATLANTIDA	15.52	-87.159	100					12	66
2016	6	7	19	15	16	38	6.3				INDONESIA	INDONESIA:  MALUKU:  TERNATE ISLAND	1.295	126.355	170						
2016	4	10	10	28	58	212	6.6				AFGHANISTAN	AFGHANISTAN:  KHYBER PAKHTUNKHWA	36.472	71.131	40	6		5			20
2016	7	1	14	58	55	10	5.4				TAJIKISTAN	TAJIKISTAN:  RASHT	38.883	70.626	40						31
2016	7	29	21	18	25	212	7.7				USA TERRITORY	NORTHERN MARIANA ISLANDS	18.515	145.529	170						
2016	7	31	23	40	    	10	5.9				INDONESIA	INDONESIA:  SUMBAWA ISLAND:  WEST NUSA TENGGARA	-8.218	117.816	60			4			700
2016	8	12	1	26	35	10	7.2				NEW CALEDONIA	NEW CALEDONIA:  LOYALTY ISLANDS	-22.495	173.111	170						
2016	8	15	2	58	59	10	5.4				PERU	PERU:  AREQUIPA	-15.613	-71.671	160	4		67		689	1291
2016	8	19	7	32	22	10	7.4				SOUTH GEORGIA AND THE SOUTH SANDWICH ISLANDS	SOUTH SANDWICH ISLANDS	-55.279	-31.874	70						
2014	10	14	3	51	46	40	7.3			7	EL SALVADOR	EL SALVADOR:  GULF OF FONSECA	12.526	-88.123	100	1				5	41
2016	8	24	1	36	32	4	6.2			8	ITALY	"ITALY:  ACCUMOLI, ARQUATA, AMATRICE"	42.723	13.188	130	299	15	368	5500		
2016	8	24	10	34	55	84	6.8			6	MYANMAR (BURMA)	MYANMAR (BURMA): CHAUK	20.919	94.579	60	3		20			200
2016	9	1	16	37	57	19	7.1			6	NEW ZEALAND	NEW ZEALAND:  GISBORNE	-37.401	179.055	170						
2016	9	10	12	27	33	40	5.9				TANZANIA	TANZANIA:  LAKE VICTORIA	-1.03	31.56	10	19		252	458	1044	6281
2016	9	11	13	10	7	10	5.3				MACEDONIA	BALKANS NW:  MACEDONIA	42.012	21.481	130			30			
2016	9	12	11	32	54	10	4.6				SOUTH KOREA	SOUTH KOREA:  GYEONGJU	35.769	129.227	30	1		14			106
2016	10	21	5	7	23	10	6.2				JAPAN	JAPAN:  KURAYOSHI	35.374	133.809	30			7		2	160
2016	10	26	19	18	8	10	6.1				ITALY	"ITALY:  VISSO, USSITA"	42.956	13.067	130	1					1001
2016	10	30	6	40	18	8	6.6				ITALY	ITALY: NORCIA	42.862	13.096	130			12			
2001	10	12	5	2	34	20	6.1	5.8	5.6		CANADA	CANADA:  QUEEN CHARLOTTE ISLANDS	52.63	-132.2	150						
2016	11	7	1	44	24	5	5				USA	OKLAHOMA:  CUSHING	35.984	-96.798	150						50
2016	11	13	11	2	56	53	7.8				NEW ZEALAND	NEW ZEALAND:  AMBERLEY	-42.757	173.077	170	2					
2016	11	21	20	59	49	11	6.9				JAPAN	JAPAN: NEAR E COAST HONSHU	37.392	141.403	30						
2016	11	24	18	43	48	10	7				NICARAGUA	NICARAGUA	11.96	-88.835	100						
2016	12	6	22	3	32	8	6.5				INDONESIA	INDONESIA:  SUMATRA:  ACEH:  PIDIE JAYA	5.281	96.108	60	104		600	233	245	18752
2016	12	8	17	38	46	41	7.8				SOLOMON ISLANDS	SOLOMON ISLANDS	-10.665	161.335	170	1				191	126
2016	12	9	19	10	7	21	6.9				SOLOMON ISLANDS	SOLOMON ISLANDS	-10.73	161.107	170						
2016	12	17	10	51	12	103	7.9				PAPUA NEW GUINEA	PAPUA NEW GUINEA:  NEW BRITAIN NEW IRELAND	-4.509	153.45	170						
2016	12	19	7	11	39	10	5.4				ECUADOR	ECUADOR:  ESMERALDAS	0.816	-79.74	160	3				10	65
2016	12	25	14	22	27	35	7.6				CHILE	CHILE	-43.416	-73.88	160						
2017	1	3	21	52	31	17	6.9				FIJI	FIJI ISLANDS	-19.326	176.053	170						
2017	1	3	9	9	2	32	5.7				INDIA	INDIA:  AMBASA;  BANGLADESH	24.015	92.018	60	3					
2017	1	6	2	33	29	10	5				IRAN	IRAN:  KHONJ	28.2	53.107	140	4		4			
2016	9	23	19	11	56	10	4.8	4.8			RWANDA	RWANDA:  RISUZI; CONGO:  UKAVU	-2.65	29.06	10	3		25			
2016	10	1	8	4	34	10	5.4				PAKISTAN	"PAKISTAN:  MANSEHRA, NARAN"	34.905	73.682	60	1					
2016	11	27	23	35	21	10	5.4				NEPAL	"NEPAL:   MOUNT AMA DABLAM, CHARIKHARKA"	27.806	86.532	40	1		1		2	
2016	11	29	20	9	39	5					POLAND	POLAND:  RUDNA	51.613	16.157	120	8		9			
2016	12	1	22	40	15	10	6.2				PERU	"PERU:  PUNO, LAMPA"	-15.294	-70.823	160	1		17		8	40
1996	9	5	23	42	6	20	6.8	6.4	6.4		TAIWAN	TAIWAN REGION	21.898	121.498	30						
2017	1	18	10	14	11	7	5.7				ITALY	ITALY:  FARINDOLA	42.601	13.227	130	29					
2017	1	22	4	30	56	136	7.9				PAPUA NEW GUINEA	PAPUA NEW GUINEA:  BOUGAINVILLE ISLAND	-6.214	155.122	170	2					
2017	2	7	22	3	56	26	6.3				PAKISTAN	PAKISTAN:  PASNI	25.216	63.272	60						
2017	2	10	14	3	43	15	6.5				PHILIPPINES	PHILIPPINES: SURIGAO DEL NORTE	9.911	125.461	170	8		202		215	3042
2017	3	13	14	19	6	10	5.1		5.1		MYANMAR (BURMA)	MYANMAR (BURMA):  THARRAWADDY	17.415	95.999	60	2		36			
2017	4	5	6	9	12	13	6.1				IRAN	IRAN:  SEFID SANG	35.8	60.436	140	2		11			
2017	4	10	23	53	58	10	4.8		4.8		EL SALVADOR	"EL SALVADOR: SAN SALVADOR,SOYAPANGO"	13.753	-89.16	100	1		3			
2017	4	8	7	9	27	43	5.9				PHILIPPINES	"PHILIPPINES: BATANGAS, CALABARZON"	13.725	120.929	170			6		506	2108
2017	4	24	21	38	26	25	6.9		6.3		CHILE	CHILE:  VALPARAISO	-33.073	-72.051	160						
2017	4	28	20	23	17	26	6.9				PHILIPPINES	PHILIPPINES: SARANGANI	5.516	125.093	170					1	
2017	5	1	12	31	54	2	6.2				USA	ALASKA:  SKAGWAY	59.844	-136.695	150						
2017	5	10	21	58	22	10	5.4		5.4		CHINA	CHINA: XINJIANG: QUZGUN	37.659	75.253	40	8		23		1500	
2017	5	13	18	1	    	17	5.8		5.5		IRAN	IRAN: KHORASAN	37.777	57.195	140	2		400			
2017	5	29	14	35	21	12	6.8	6.4	6.2		INDONESIA	INDONESIA:  SULAWESI:  POSO	-1.289	120.453	170			25		5	348
2017	5	28	11	4	59	1	5		5		TURKEY	"TURKEY: MANISA: SARUHANLI, GOLMARMARA"	38.765	27.775	140						35
2017	6	12	12	28	38	10	6.3				GREECE	GREECE: LESBOS	38.932	26.364	130	1		15		10	250
2017	6	14	7	29	5	94	6.9		6.5		GUATEMALA	"GUATEMALA: QUETZALTENANGO, SUCHITEPEQUEZ; MEXICO"	14.982	-91.988	100	5		30			
2017	1	11	22	6	58	7	5.5				MADAGASCAR	MADAGASCAR: ANTSIRABE	-20.16	46.647	60	2					
2017	5	25	9	55	35	10	4.4		4.4		TANZANIA	TANZANIA: MWANZA	-3.054	32.893	10	1		18			
2017	6	22	12	31	4	47	6.8				GUATEMALA	"GUATEMALA: ESCUINTLA, SUCHITEPEQUEZ, GUATEMALA"	13.753	-90.949	100			4			53
2017	6	24	2	37	18	24	5.6				MOZAMBIQUE	MOZAMBIQUE	-19.444	34.509	10			4		2	2
2017	7	6	8	3	57	7	6.5				PHILIPPINES	PHILIPPINES: LEYTE	11.114	124.633	170	3		448	4.3		
2017	7	17	23	34	13	11	7.7				RUSSIA	RUSSIA: BERING ISLAND	54.472	168.815	50						
2017	7	20	22	31	12	10	6.7				TURKEY	"TURKEY: BODRUM, DATCA; GREECE: KOS"	36.949	27.458	140	2		500			
2017	8	8	13	19	49	9	6.5				CHINA	CHINA:  SICHUAN PROVINCE:  ABA	33.193	103.855	30	25		525	500	100	72500
2017	8	8	23	27	53	26	6.3				CHINA	CHINA:  XINGJIANG: BORTALA	44.323	82.837	40			32			
2017	8	21	18	57	51	9	4.2		4.2		ITALY	ITALY:  ISLAND OF ISCHIA	40.78	13.945	130	2		42			
2017	8	22	22	26	14	10	5		5		PHILIPPINES	PHILIPPINES: LEYTE: ORMOC	11.014	124.736	170	2					56
2017	9	8	4	49	19	47	8.2				MEXICO	"MEXICO: OAXACA, CHIAPAS, TABASCO; GUATEMALA"	15.022	-93.899	150	98			2300	5000	53152
2017	9	19	18	14	39	51	7.1				MEXICO	"MEXICO: MEXICO CITY, MORELOS, PUEBLA"	18.584	-98.399	150	369			6000	226	27792
2017	9	23	12	53	2	9	6.1				MEXICO	MEXICO:  OAXACA	16.737	-94.946	150	5		2		11	
2017	9	23	20	47	8	31	5.7				PHILIPPINES	PHILIPPINES: MINDANAO: LANAO DEL SUR PROVINCE	7.629	124.874	170			11			1759
2017	10	31	0	42	6	11	6.8				NEW CALEDONIA	NEW CALEDONIA:  LOYALTY ISLANDS	-21.66	169.203	170						
2017	11	1	2	23	56	10	6.6				NEW CALEDONIA	NEW CALEDONIA:  LOYALTY ISLANDS	-21.63	168.884	170						
2017	11	12	18	18	17	23	7.3				IRAN	IRAN: KERMANSHAH; IRAQ: KURDISTAN	34.886	45.941	140	630		12900	750	15500	14500
2017	11	13	2	28	24	20	6.5				COSTA RICA	COSTA RICA: JACO	9.526	-84.505	100	2					
2017	11	15	5	29	32	10	5.4				SOUTH KOREA	SOUTH KOREA: POHANG	36.065	129.27	30			90	52		1001
2017	11	19	22	43	29	10	7				NEW CALEDONIA	NEW CALEDONIA:  LOYALTY ISLANDS	-21.334	168.683	170						
2017	11	18	16	7	2	20	5.9				INDONESIA	INDONESIA: NORTH MALUKU: MOROTAI	2.382	128.144	170	1					294
2017	8	11	21	45	9	41	5.6				PERU	PERU: AREQUIPA	-16.299	-73.474	160	1					
2017	7	18	2	5	19	44	6.4				PERU	PERU:  AREQUIPA	-16.416	-73.636	160	1		1			
2017	11	23	9	43	34	10	5.1		5.1		CHINA	CHINA: CHONGQING: WULONG	29.362	108.104	30			8	1.5	1	30
2017	12	1	2	32	46	10	6				IRAN	IRAN:  KERMAN	30.765	57.331	140			51			
2017	12	15	16	47	56	92	6.5				INDONESIA	INDONESIA:  JAVA	-7.734	108.023	60	4		36			4825
2017	12	20	19	57	37	10	4.9		4.9		IRAN	IRAN:  ALBORZ	35.654	50.949	140	2		115			
2017	12	27	21	24	33	10	4		4		IRAN	"IRAN: ALBORZ, TEHRAN"	35.692	50.9	140	1		57			
2018	1	6	15	22	9	10	5				IRAN	IRAN:  KERMANSHAH	34.649	45.799	140			51			
2018	1	10	2	51	31	10	7.5				HONDURAS	HONDURAS	17.474	-83.519	90						7
2018	1	4	10	46	12	10	4.9		4.9		MONTENEGRO	BALKANS NW:  MONTENEGRO: BERANE	42.658	19.883	130						
2018	1	8					3.4				NETHERLANDS	THE NETHERLANDS: GRONINGEN	53.2	6.6	120						
2018	1	11	6	59	31	10	5.5				IRAN	IRAN: KERMANSHAH	33.764	45.749	140			13			
2013	8	2	21	37	7	42	5.2		5.2	3	INDIA	INDIA:  KASHMIR:  KISHTWAR	33.297	75.95	60			2			
2013	8	11	21	23	31	6	5.7				CHINA	CHINA:  TIBET (XIZANG PROVINCE): QAMDO	30.046	97.957	40						
2013	8	27	20	44	36	10	5.2				CHINA	CHINA:  YUNNAN PROVINCE: SHANGRI-LA	28.239	99.328	30					36	36
2018	1	14	9	18	45	36	7.1			6	PERU	PERU: YAUCA	-15.776	-74.744	160	2		139		259	1577
2018	1	23	6	34	54	44	6				INDONESIA	INDONESIA:  JAVA:  BANTEN	-7.196	105.918	60	1		11			2760
2018	1	23	9	31	42	25	7.9				USA	ALASKA:  KODIAK ISLAND	56.046	-149.073	150						
2018	1	31	7	7	    	191	6.1				AFGHANISTAN	AFGHANISTAN; PAKISTAN:  BALUCHISTAN	36.543	70.816	40	2		15			
2018	2	6	15	50	42	11	6.4				TAIWAN	TAIWAN:  HUALIEN	24.174	121.653	30	17		291		4	
2018	2	16	23	39	42	25	7.2				MEXICO	MEXICO:  OAXACA	16.646	-97.653	150	13					1000
2018	1	31	23	13	21	19	5.2		5.2		ECUADOR	ECUADOR:  PASTAZA	-1.756	-77.694	60	1					
2013	11	10	5	16	36	23	5.2		5.2	4	TAJIKISTAN	TAJIKISTAN:  VAHDAT	38.41	68.89	40					104	256
2013	11	22	22	4	4	10	5.3				CHINA	CHINA:  JILIN PROVINCE:  SONGYUAN	44.599	124.168	30						5300
2018	2	25	17	44	43	23	7.5			8	PAPUA NEW GUINEA	"PAPUA NEW GUINEA: S HIGHLANDS, HELA;  INDONESIA"	-6.068	142.768	170	145		300	61		
2014	1	5	3	36	59	54	5.6			5	COLOMBIA	COLOMBIA:  SIPI	4.557	-76.644	160						121
2014	2	9	2	16	49	5	4.1			4	USA	OKLAHOMA:  GUTHRIE	35.937	-97.271	150						
2014	4	11	7	7	13	61	7.1				PAPUA NEW GUINEA	PAPUA NEW GUINEA:  BOUGAINVILLE ISLAND	-6.586	155.049	170	1				51	
2018	3	6	14	13	6	10	6.7				PAPUA NEW GUINEA	"PAPUA NEW GUINEA:  S HIGHLANDS, HELA"	-6.294	142.607	170	25				1	
2018	3	4	19	56	18	10	6				PAPUA NEW GUINEA	PAPUA NEW GUINEA:  S HIGHLANDS	-6.307	142.62	170	11					
2018	2	28	2	45	45	16	6.1				PAPUA NEW GUINEA	PAPUA NEW GUINEA:  S HIGHLANDS	-6.182	142.492	170	1					
2014	7	15	9	8	56	5	3.9			5	USA	OKLAHOMA:  HARRAH	35.524	-97.146	150						
2014	12	23	8	0	8	7	4.9				ALGERIA	ALGERIA:  BLIDA	36.492	3.025	15						
2017	3	5	0	8	18	11	5.7				PHILIPPINES	PHILIPPINES: SURIGAO DEL NORTE	9.831	125.496	170	1		45		13	
2017	6	21	4	40			3.2				NEPAL	NEPAL:  DHADING	27.64	85.17	60	1		1			
2017	8	2	7	15	13	92	5.4				CHILE	CHILE:  SANTIAGO	-33.212	-70.626	160	1					
